Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
South Africa,ZAF,2006,26044.467,553.12994,194.50526
South Africa,ZAF,2007,26424.736,614.19293,191.37288
South Africa,ZAF,2008,28061.379,693.4635,101.16634
South Africa,ZAF,2009,27612.783,670.6656,110.14932
South Africa,ZAF,2010,27459.795,695.72894,88.98834
South Africa,ZAF,2011,26700.18,651.2573,192.41365
South Africa,ZAF,2012,26033.484,642.0028,84.278275
South Africa,ZAF,2013,25731.957,684.7771,98.316505
South Africa,ZAF,2014,25532.44,655.2113,216.07524
South Africa,ZAF,2015,24442.797,565.9343,310.19543
South Africa,ZAF,2016,25140.072,684.1253,425.65842
South Africa,ZAF,2017,24791.625,639.9151,627.23694
South Africa,ZAF,2018,23643.217,512.7281,660.2805
South Africa,ZAF,2019,24364.344,592.0536,678.33795
South Africa,ZAF,2020,22046.176,597.8568,737.05096
South Africa,ZAF,2021,22034.127,440.70892,793.6649
South America,,1965,5534.157,0,685.6325
South America,,1966,5705.0913,0,744.5043
South America,,1967,5752.9766,0,768.2354
South America,,1968,6010.756,0,796.2612
South America,,1969,6122.445,0,838.3747
South America,,1970,6164.661,0,973.113
South America,,1971,6313.8735,0,1062.4008
South America,,1972,6542.2197,0,1178.3499
South America,,1973,7073.418,0,1298.3374
South America,,1974,7271.1016,13.902111,1460.2147
South America,,1975,7172.925,33.026424,1558.9684
South America,,1976,7475.7246,33.006325,1698.073
South America,,1977,7696.886,20.54421,1847.8555
South America,,1978,7857.613,35.53845,1984.492
South America,,1979,8152.437,32.304733,2203.046
South America,,1980,8096.349,27.46106,2414.4849
South America,,1981,7852.4824,32.32298,2386.0764
South America,,1982,7753.7607,21.000042,2533.997
South America,,1983,7494.4854,37.41954,2675.73
South America,,1984,7460.2324,67.60275,2880.5215
South America,,1985,7447.6577,96.371185,3053.7275
South America,,1986,7778.801,60.439594,3217.2197
South America,,1987,7820.4287,75.25624,3367.9526
South America,,1988,7954.2046,63.550457,3422.9038
South America,,1989,7861.354,66.84085,3443.8135
South America,,1990,7598.3027,90.8894,3520.925
South America,,1991,7599.5645,86.25025,3699.6985
South America,,1992,8003.7246,81.44897,3726.0374
South America,,1993,8069.836,74.193306,3941.3896
South America,,1994,8451.148,73.82379,4118.452
South America,,1995,8711.797,83.957085,4200.4194
South America,,1996,8913.467,85.21181,4291.3984
South America,,1997,9251.86,94.43843,4471.769
South America,,1998,9498.828,89.55831,4497.591
South America,,1999,9434.409,91.242546,4430.634
South America,,2000,9283.596,99.19776,4606.4033
South America,,2001,9218.629,169.69797,4260.6333
South America,,2002,9069.436,153.2874,4391.997
South America,,2003,8937.648,160.10316,4507.3438
South America,,2004,9407.177,146.32594,4571.648
South America,,2005,9526.1875,123.39207,4758.6807
South America,,2006,9799.442,155.62167,4892.5386
South America,,2007,10240.472,139.62486,5018.6807
South America,,2008,10432.402,149.6102,4992.883
South America,,2009,10029.628,145.61943,5072.5776
South America,,2010,10739.689,147.26028,5080.002
South America,,2011,11080.035,147.04173,5308.2803
South America,,2012,11557.303,147.1808,5185.675
South America,,2013,11973.914,139.79767,5022.634
South America,,2014,12022.842,132.75247,4913.2095
South America,,2015,11700.313,136.19156,4843.1465
South America,,2016,11162.823,148.73259,4978.6914
South America,,2017,11011.093,132.40807,5116.9927
South America,,2018,10500.792,134.76492,5210.7876
South America,,2019,10132.959,145.11092,5200.276
South America,,2020,9025.8545,144.33806,5214.9116
South America,,2021,9911.037,147.65569,5124.051
South Korea,KOR,1965,2492.0432,0,71.99341
South Korea,KOR,1966,2944.369,0,97.6461
South Korea,KOR,1967,3322.3315,0,92.287506
South Korea,KOR,1968,3739.1138,0,88.008415
South Korea,KOR,1969,4390.4287,0,132.36688
South Korea,KOR,1970,5026.0884,0,110.718475
South Korea,KOR,1971,5325.794,0,117.25279
South Korea,KOR,1972,5409.7847,0,119.06297
South Korea,KOR,1973,6593.798,0,109.58396
South Korea,KOR,1974,6680.0254,0,159.56136
South Korea,KOR,1975,7253.4375,0,138.49014
South Korea,KOR,1976,8005.2363,0,145.0791
South Korea,KOR,1977,9138.883,5.493868,111.57245
South Korea,KOR,1978,9932.099,176.6797,143.17789
South Korea,KOR,1979,11272.966,236.99168,179.91832
South Korea,KOR,1980,11487.587,258.48434,148.76746
South Korea,KOR,1981,11861.972,212.25038,198.32205
South Korea,KOR,1982,11667.991,272.00964,128.72755
South Korea,KOR,1983,12104.301,635.1088,169.36989
South Korea,KOR,1984,12919.016,822.8371,145.29892
South Korea,KOR,1985,13756.956,1152.3657,228.40878
South Korea,KOR,1986,14612.757,1921.4537,219.95132
South Korea,KOR,1987,15403.921,2630.6787,276.5119
South Korea,KOR,1988,17377.71,2646.9023,136.69305
South Korea,KOR,1989,18340.68,3084.853,201.1688
South Korea,KOR,1990,20446.873,3401.3208,313.99158
South Korea,KOR,1991,23276.723,3591.636,231.77666
South Korea,KOR,1992,26622.979,3588.1882,205.01738
South Korea,KOR,1993,29234.79,3671.434,278.40826
South Korea,KOR,1994,31763.111,3684.7107,153.79407
South Korea,KOR,1995,34317.3,4189.92,197.49626
South Korea,KOR,1996,37717.973,4593.969,185.37202
South Korea,KOR,1997,41421.023,4758.9272,186.71225
South Korea,KOR,1998,36353.8,5502.5376,277.9896
South Korea,KOR,1999,39090.664,6286.3755,271.00803
South Korea,KOR,2000,41132.965,6608.1553,260.1775
South Korea,KOR,2001,42002.22,6716.552,152.5755
South Korea,KOR,2002,43583.99,7049.6797,212.83173
South Korea,KOR,2003,44332.688,7590.906,312.6541
South Korea,KOR,2004,45389.395,7573.349,284.681
South Korea,KOR,2005,46194.508,8421.617,248.83391
South Korea,KOR,2006,46876.945,8452.763,250.2582
South Korea,KOR,2007,48709.79,8043.075,287.66
South Korea,KOR,2008,49058.227,8410.592,305.82794
South Korea,KOR,2009,49385.723,8150.307,329.89053
South Korea,KOR,2010,53701.28,8107.9756,573.64764
South Korea,KOR,2011,55819.637,8329.938,814.6152
South Korea,KOR,2012,56333.61,7968.976,839.3424
South Korea,KOR,2013,56551.547,7245.001,981.75604
South Korea,KOR,2014,55607.12,8042.252,1142.9858
South Korea,KOR,2015,55760.832,8349.414,1244.4308
South Korea,KOR,2016,57372.63,8110.4116,1354.6749
South Korea,KOR,2017,58324.03,7358.4673,1635.9628
South Korea,KOR,2018,59707.29,6558.966,1871.0632
South Korea,KOR,2019,57962.88,7124.452,1999.2008
South Korea,KOR,2020,54416.52,7786.55,2018.3875
South Korea,KOR,2021,57231.395,7655.1743,2510.5327
Spain,ESP,1965,8694.327,0,1812.8492
Spain,ESP,1966,9278.496,0,2482.9321
Spain,ESP,1967,10499.889,0,2041.691
Spain,ESP,1968,10877.414,7.1028585,2174.919
Spain,ESP,1969,11868.494,70.25879,2702.8484
Spain,ESP,1970,13135.114,77.50289,2434.6003
Spain,ESP,1971,14085.702,209.73601,2761.077
Spain,ESP,1972,14805.233,390.58276,3044.347
Spain,ESP,1973,16762.924,532.1638,2454.893
Spain,ESP,1974,17161.668,580.11395,2563.043
Spain,ESP,1975,17840.617,598.6005,2165.372
Spain,ESP,1976,19463.383,593.19244,1729.2264
Spain,ESP,1977,18612.014,506.99496,3236.2637
Spain,ESP,1978,18388.348,588.7398,3255.9087
Spain,ESP,1979,19515.031,511.20947,3710.6887
Spain,ESP,1980,20905.082,392.49664,2361.4478
Spain,ESP,1981,21209.242,719.02313,1754.1875
Spain,ESP,1982,20786.004,655.2511,2090.8533
Spain,ESP,1983,21036.48,792.5316,2142.149
Spain,ESP,1984,20068.504,1709.0266,2474.6606
Spain,ESP,1985,19449.035,2068.3984,2455.4468
Spain,ESP,1986,19573.174,2754.2214,2074.5842
Spain,ESP,1987,20067.078,3026.4502,2139.0217
Spain,ESP,1988,19860.305,3692.4097,2742.7969
Spain,ESP,1989,21880.924,4099.597,1521.7036
Spain,ESP,1990,21543.645,3959.5452,1978.3612
Spain,ESP,1991,22215.705,4043.9814,2114.7183
Spain,ESP,1992,24048.006,4037.581,1482.3126
Spain,ESP,1993,22529.621,4035.2336,1884.8153
Spain,ESP,1994,23516.85,3961.0469,2168.2666
Spain,ESP,1995,24856.314,3952.1812,1818.7313
Spain,ESP,1996,24613.867,3996.2825,3056.846
Spain,ESP,1997,26625.037,3905.1443,2731.2285
Spain,ESP,1998,27847.9,4147.268,2712.4753
Spain,ESP,1999,29486.217,4118.999,2004.6566
Spain,ESP,2000,30535.486,4332.432,2627.7854
Spain,ESP,2001,31044.197,4384.04,3575.7046
Spain,ESP,2002,32173.016,4255.343,2510.0771
Spain,ESP,2003,32396.264,4077.5225,3944.3687
Spain,ESP,2004,33615.195,4094.181,3476.4563
Spain,ESP,2005,34336.613,3619.085,2823.3337
Spain,ESP,2006,33584.785,3695.6309,3401.3733
Spain,ESP,2007,33813.094,3304.507,3700.0454
Spain,ESP,2008,31721.74,3459.514,3886.6165
Spain,ESP,2009,28308.73,3049.3962,4546.2485
Spain,ESP,2010,27043.629,3523.5872,6146.9863
Spain,ESP,2011,27075.5,3270.44,5555.1284
Spain,ESP,2012,26552.605,3459.1606,5669.7056
Spain,ESP,2013,24056.312,3183.6572,6768.037
Spain,ESP,2014,23546.793,3206.1506,6725.293
Spain,ESP,2015,24792.17,3189.3455,5938.7217
Spain,ESP,2016,24605.465,3240.2407,6366.9175
Spain,ESP,2017,25921.191,3185.725,5413.633
Spain,ESP,2018,25582.371,3025.7356,6378.188
Spain,ESP,2019,24770.283,3127.6472,5866.932
Spain,ESP,2020,20571.959,3102.0488,6717.281
Spain,ESP,2021,22413.182,2987.764,7307.643
Sri Lanka,LKA,1965,849.508,0,97.80506
Sri Lanka,LKA,1966,849.6954,0,104.41304
Sri Lanka,LKA,1967,849.9096,0,104.7761
Sri Lanka,LKA,1968,850.97955,0,118.31131
Sri Lanka,LKA,1969,850.1798,0,133.95155
Sri Lanka,LKA,1970,1418.5851,0,176.6971
Sri Lanka,LKA,1971,1397.912,0,192.89299
Sri Lanka,LKA,1972,1441.1462,0,193.95825
Sri Lanka,LKA,1973,1503.2219,0,156.2049
Sri Lanka,LKA,1974,1178.4244,0,219.8414
Sri Lanka,LKA,1975,1199.7462,0,233.00333
Sri Lanka,LKA,1976,1147.9054,0,235.85472
Sri Lanka,LKA,1977,1207.05,0,253.51186
Sri Lanka,LKA,1978,1224.2784,0,280.2765
Sri Lanka,LKA,1979,1259.3357,0,294.44217
Sri Lanka,LKA,1980,1247.1377,0,292.87634
Sri Lanka,LKA,1981,1284.0114,0,305.75882
Sri Lanka,LKA,1982,1378.1842,0,307.90408
Sri Lanka,LKA,1983,1409.7102,0,229.85976
Sri Lanka,LKA,1984,1324.8267,0,389.76736
Sri Lanka,LKA,1985,1156.5844,0,440.19476
Sri Lanka,LKA,1986,1178.2014,0,479.31934
Sri Lanka,LKA,1987,1291.8121,0,389.03183
Sri Lanka,LKA,1988,1182.6674,0,457.76407
Sri Lanka,LKA,1989,1089.5673,0,487.51233
Sri Lanka,LKA,1990,1196.6829,0,540.5189
Sri Lanka,LKA,1991,1183.3999,0,529.1363
Sri Lanka,LKA,1992,1329.0328,0,486.53815
Sri Lanka,LKA,1993,1328.2085,0,629.69684
Sri Lanka,LKA,1994,1427.8485,0,671.30774
Sri Lanka,LKA,1995,1506.806,0,734.3196
Sri Lanka,LKA,1996,1814.1091,0,524.81
Sri Lanka,LKA,1997,1845.0809,0,552.5217
Sri Lanka,LKA,1998,1916.8969,0,623.70483
Sri Lanka,LKA,1999,2054.3806,0,662.1797
Sri Lanka,LKA,2000,2346.5908,0,505.21683
Sri Lanka,LKA,2001,2265.3188,0,484.797
Sri Lanka,LKA,2002,2386.7344,0,413.22238
Sri Lanka,LKA,2003,2352.9834,0,499.48364
Sri Lanka,LKA,2004,2305.3484,0,439.94144
Sri Lanka,LKA,2005,2635.6255,0,504.9063
Sri Lanka,LKA,2006,2671.983,0,666.30096
Sri Lanka,LKA,2007,2800.279,0,558.5197
Sri Lanka,LKA,2008,2558.418,0,575.61163
Sri Lanka,LKA,2009,2611.5435,0,535.52716
Sri Lanka,LKA,2010,2597.069,0,771.1339
Sri Lanka,LKA,2011,2998.879,0,624.3176
Sri Lanka,LKA,2012,3254.36,0,454.63254
Sri Lanka,LKA,2013,2818.8032,0,929.7784
Sri Lanka,LKA,2014,3381.1924,0,626.52203
Sri Lanka,LKA,2015,3664.1492,0,812.782
Sri Lanka,LKA,2016,4253.45,0,592.894
Sri Lanka,LKA,2017,4152.188,0,581.9754
Sri Lanka,LKA,2018,3984.8025,0,878.3046
Sri Lanka,LKA,2019,4289.7007,0,706.5239
Sri Lanka,LKA,2020,3995.559,0,759.2148
Sri Lanka,LKA,2021,,,1044.1119
Sweden,SWE,1965,32960.066,6.5854654,17699.406
Sweden,SWE,1966,36368.027,16.328445,17200.88
Sweden,SWE,1967,35944.43,17.998507,18488.486
Sweden,SWE,1968,39578.4,8.221796,18156.307
Sweden,SWE,1969,41894.227,21.680655,15493.238
Sweden,SWE,1970,45252.34,19.794064,15334.093
Sweden,SWE,1971,42205.094,31.63017,19112.342
Sweden,SWE,1972,42675.137,512.08466,19665.49
Sweden,SWE,1973,43587.07,734.34344,21860.477
Sweden,SWE,1974,39453.473,711.35645,20806.586
Sweden,SWE,1975,39402.215,4129.442,20846.984
Sweden,SWE,1976,42936.562,5502.6577,19797.238
Sweden,SWE,1977,41079.54,6836.2686,19277.508
Sweden,SWE,1978,49111.547,8148.3477,20728.143
Sweden,SWE,1979,53000.37,7196.0234,21904.506
Sweden,SWE,1980,46860.727,9042.62,21219.764
Sweden,SWE,1981,41978.64,12840.004,21572.68
Sweden,SWE,1982,39334.418,13283.108,19905.719
Sweden,SWE,1983,35006.3,13925.543,23043.01
Sweden,SWE,1984,34099.07,17261.781,24692.9
Sweden,SWE,1985,36922.555,19805.643,25707.146
Sweden,SWE,1986,39456.945,23596.264,22173.205
Sweden,SWE,1987,34596.176,22660.102,25923.533
Sweden,SWE,1988,32564.922,23262.693,25173.588
Sweden,SWE,1989,31218.195,21887.111,25769.19
Sweden,SWE,1990,31375.1,22632.98,25809.316
Sweden,SWE,1991,27493.049,25343.982,22457.38
Sweden,SWE,1992,28385.383,20868.201,26203.041
Sweden,SWE,1993,27976.453,20062.322,26235.953
Sweden,SWE,1994,29273.787,23795.727,20873.506
Sweden,SWE,1995,27950.912,22657.041,23883.898
Sweden,SWE,1996,29941.955,23988.816,18232.838
Sweden,SWE,1997,27734.674,22527.783,24257.066
Sweden,SWE,1998,30666.04,23649.523,26142.482
Sweden,SWE,1999,29420.6,23468.732,25049.543
Sweden,SWE,2000,25930.09,18333.246,27821.754
Sweden,SWE,2001,26623.629,22848.992,27621.701
Sweden,SWE,2002,27161.41,21372.62,23391.854
Sweden,SWE,2003,28558.111,20935.363,19153.531
Sweden,SWE,2004,27523.486,23852.87,22215.67
Sweden,SWE,2005,27026.475,22065.871,26124.316
Sweden,SWE,2006,27466.377,20085.902,22719.889
Sweden,SWE,2007,26520.098,19828.293,24519.658
Sweden,SWE,2008,25030.902,18666.455,25584.867
Sweden,SWE,2009,23334.568,15031.815,24676.072
Sweden,SWE,2010,24460.006,16388.754,25411.932
Sweden,SWE,2011,22132.902,16909.533,25878.025
Sweden,SWE,2012,21076.643,17631.984,29567.467
Sweden,SWE,2013,20660.27,18012.867,24678.557
Sweden,SWE,2014,19745.828,17302.557,25373.602
Sweden,SWE,2015,19318.738,14783.984,29759.604
Sweden,SWE,2016,19651.93,16285.873,26112.406
Sweden,SWE,2017,19237.863,16680.14,27473.549
Sweden,SWE,2018,18388.89,17125.473,25948.846
Sweden,SWE,2019,19252.766,16290.905,27716.791
Sweden,SWE,2020,17223.49,11957.568,30443.879
Sweden,SWE,2021,17010.746,12734.326,30865.164
Switzerland,CHE,1965,18987.875,0,12165.755
Switzerland,CHE,1966,19385.018,0,13748.585
Switzerland,CHE,1967,20221.957,0,14729.924
Switzerland,CHE,1968,21869.79,0,14382.588
Switzerland,CHE,1969,23225.4,247.37148,13609.778
Switzerland,CHE,1970,25527.516,810.68823,13955.658
Switzerland,CHE,1971,26559.762,635.206,13821.378
Switzerland,CHE,1972,26912.838,1740.2617,11445.128
Switzerland,CHE,1973,28717.219,2838.7004,12464.207
Switzerland,CHE,1974,25708.285,3162.2805,12986.982
Switzerland,CHE,1975,24958.992,3474.4412,15038.9375
Switzerland,CHE,1976,26050.717,3574.5396,12128.761
Switzerland,CHE,1977,26461.643,3665.6863,16425.982
Switzerland,CHE,1978,27148.123,3792.221,14906.72
Switzerland,CHE,1979,26182.941,5321.875,14091.189
Switzerland,CHE,1980,26437.58,6441.88,15739.138
Switzerland,CHE,1981,24896.414,6846.262,16566.137
Switzerland,CHE,1982,23500.385,6718.8906,16838.182
Switzerland,CHE,1983,25432.008,6945.2275,16350.543
Switzerland,CHE,1984,25014.326,8122.9785,13905.833
Switzerland,CHE,1985,25390.232,9824.573,14829.258
Switzerland,CHE,1986,27288.55,9783.775,15186.01
Switzerland,CHE,1987,25804.96,9904.232,15916.362
Switzerland,CHE,1988,25593.732,9741.645,16303.453
Switzerland,CHE,1989,24688.387,9681.591,13501.354
Switzerland,CHE,1990,26150.117,9923.135,13336.896
Switzerland,CHE,1991,26435.023,9517.834,14165.247
Switzerland,CHE,1992,26439.17,9613.047,14296.342
Switzerland,CHE,1993,24839.914,9486.206,15481.818
Switzerland,CHE,1994,25318.875,9818.997,16778.502
Switzerland,CHE,1995,23868.537,9966.8,15039.425
Switzerland,CHE,1996,24676.395,10020.982,12304.793
Switzerland,CHE,1997,25527.92,10102.729,14505.74
Switzerland,CHE,1998,25790.328,10239.371,14239.615
Switzerland,CHE,1999,25542.924,9837.285,16904.23
Switzerland,CHE,2000,24810.326,10375.742,15542.645
Switzerland,CHE,2001,26275.676,10389.222,17197.82
Switzerland,CHE,2002,24857.545,10410.004,14515.371
Switzerland,CHE,2003,24353.93,10362.235,14168.365
Switzerland,CHE,2004,24211.266,10029.115,13605.772
Switzerland,CHE,2005,24546.771,8573.709,12485.862
Switzerland,CHE,2006,24785.934,10090.828,12285.347
Switzerland,CHE,2007,22511.066,9976.688,13733.143
Switzerland,CHE,2008,23645.39,9710.838,13792.794
Switzerland,CHE,2009,23467.168,9526.224,13435.271
Switzerland,CHE,2010,22307.521,9033.637,13361.9795
Switzerland,CHE,2011,21017.709,9003.104,11937.808
Switzerland,CHE,2012,21462.041,8432.828,13980.642
Switzerland,CHE,2013,22239.803,8465.062,13793.916
Switzerland,CHE,2014,19587.031,8813.185,13549.816
Switzerland,CHE,2015,19797.25,7257.2046,13458.349
Switzerland,CHE,2016,18918.787,6535.013,12190.171
Switzerland,CHE,2017,19110.35,6201.917,12002.079
Switzerland,CHE,2018,18215.83,7279.755,12075.53
Switzerland,CHE,2019,18481.787,7456.6226,12975.428
Switzerland,CHE,2020,15868.029,6706.966,12951.014
Switzerland,CHE,2021,16156.378,5353.3267,12601.874
Taiwan,TWN,1965,4797.8184,0,585.0312
Taiwan,TWN,1966,4994.671,0,582.1694
Taiwan,TWN,1967,5351.333,0,559.6209
Taiwan,TWN,1968,5821.685,0,800.62506
Taiwan,TWN,1969,6150.124,0,617.4031
Taiwan,TWN,1970,6632.3843,0,566.3755
Taiwan,TWN,1971,8244.867,0,597.6989
Taiwan,TWN,1972,8562.163,0,688.43756
Taiwan,TWN,1973,9965.174,0,630.7832
Taiwan,TWN,1974,9097,0,856.4832
Taiwan,TWN,1975,9821.524,0,939.8822
Taiwan,TWN,1976,12112.258,0,750.9613
Taiwan,TWN,1977,13151.283,16.359322,692.7744
Taiwan,TWN,1978,14809.091,433.34744,839.93036
Taiwan,TWN,1979,15005.891,1009.2822,758.96216
Taiwan,TWN,1980,15621.45,1285.3274,478.01196
Taiwan,TWN,1981,13599.178,1645.0913,769.9185
Taiwan,TWN,1982,14857.299,1986.1381,757.5896
Taiwan,TWN,1983,15574.1045,2826.6882,777.90533
Taiwan,TWN,1984,15424.0625,3624.6335,674.16815
Taiwan,TWN,1985,15276.679,4177.5864,909.89014
Taiwan,TWN,1986,17095.672,3868.3167,917.88043
Taiwan,TWN,1987,17893.3,4701.062,815.0622
Taiwan,TWN,1988,20593.254,4303.1914,684.2375
Taiwan,TWN,1989,22225.404,3932.192,735.3286
Taiwan,TWN,1990,22917.258,4530.1094,949.35767
Taiwan,TWN,1991,24352.406,4821.0464,585.97064
Taiwan,TWN,1992,25796.988,4583.4883,965.0754
Taiwan,TWN,1993,27660.865,4614.301,610.2587
Taiwan,TWN,1994,29235.87,4646.7686,741.4085
Taiwan,TWN,1995,31127.5,4670.465,724.06885
Taiwan,TWN,1996,32081.852,4961.1787,718.3415
Taiwan,TWN,1997,34181.594,4728.5034,789.7422
Taiwan,TWN,1998,36103.582,4773.626,925.319
Taiwan,TWN,1999,37771.8,4889.352,786.96606
Taiwan,TWN,2000,40380.484,4922.4385,758.36304
Taiwan,TWN,2001,41896.98,4479.418,859.9563
Taiwan,TWN,2002,43288.598,4930.3833,590.3047
Taiwan,TWN,2003,45275.51,4790.419,643.0707
Taiwan,TWN,2004,47110.13,4809.8623,670.67
Taiwan,TWN,2005,47478.195,4817.9673,782.1029
Taiwan,TWN,2006,48734.18,4759.086,801.186
Taiwan,TWN,2007,50707.85,4794.542,861.0287
Taiwan,TWN,2008,48757.01,4786.89,850.6282
Taiwan,TWN,2009,47212.45,4834.4478,792.7548
Taiwan,TWN,2010,50864.92,4803.3125,883.93567
Taiwan,TWN,2011,50261.13,4817.446,915.0875
Taiwan,TWN,2012,49708.105,4577.5737,1106.2355
Taiwan,TWN,2013,50560.38,4667.7183,1115.4982
Taiwan,TWN,2014,51691.027,4704.708,994.7743
Taiwan,TWN,2015,52069.316,4008.4578,1047.2301
Taiwan,TWN,2016,52567.97,3447.1653,1293.2424
Taiwan,TWN,2017,53388.348,2422.1638,1244.4043
Taiwan,TWN,2018,53465.383,2961.728,1257.4011
Taiwan,TWN,2019,51551.902,3438.556,1536.0221
Taiwan,TWN,2020,49964.938,3326.2002,1521.2458
Taiwan,TWN,2021,53252.06,2924.3296,1759.5695
Thailand,THA,1965,912.07,0,80.37511
Thailand,THA,1966,1049.0426,0,98.67835
Thailand,THA,1967,1145.9802,0,123.18035
Thailand,THA,1968,1458.769,0,122.889534
Thailand,THA,1969,1534.4954,0,88.91134
Thailand,THA,1970,1731.9479,0,147.63577
Thailand,THA,1971,1859.952,0,164.52711
Thailand,THA,1972,2255.0156,0,135.0538
Thailand,THA,1973,2323.6826,0,143.00749
Thailand,THA,1974,2318.159,0,182.158
Thailand,THA,1975,2446.1067,0,245.6901
Thailand,THA,1976,2519.6846,0,256.78183
Thailand,THA,1977,2760.4495,0,225.34348
Thailand,THA,1978,2972.222,0,142.42671
Thailand,THA,1979,3024.0913,0,215.56378
Thailand,THA,1980,3095.8489,0,82.30065
Thailand,THA,1981,2940.547,0,188.20021
Thailand,THA,1982,2903.1123,0,237.79727
Thailand,THA,1983,3152.3425,0,222.36397
Thailand,THA,1984,3425.8633,0,243.11577
Thailand,THA,1985,3545.3657,0,215.71819
Thailand,THA,1986,3612.747,0,317.35568
Thailand,THA,1987,4177.1895,0,228.85118
Thailand,THA,1988,4664.3467,0,207.65332
Thailand,THA,1989,5242.278,0,301.31064
Thailand,THA,1990,6212.272,0,263.79626
Thailand,THA,1991,6794.317,0,239.15598
Thailand,THA,1992,7367.542,0,217.14696
Thailand,THA,1993,8301.94,0,186.50737
Thailand,THA,1994,9155.238,0,224.92967
Thailand,THA,1995,10019.35,0,335.73123
Thailand,THA,1996,11199.891,0,365.3053
Thailand,THA,1997,11653.909,0,357.67065
Thailand,THA,1998,10670.815,0,259.69873
Thailand,THA,1999,11277.94,0,184.33107
Thailand,THA,2000,11461.657,0,302.89117
Thailand,THA,2001,11977.339,0,316.11984
Thailand,THA,2002,12835.857,0,372.20773
Thailand,THA,2003,13697.295,0,383.37555
Thailand,THA,2004,14811.012,0,350.74445
Thailand,THA,2005,15168.095,0,353.14075
Thailand,THA,2006,15265.456,0,468.53082
Thailand,THA,2007,15825.776,0,478.76144
Thailand,THA,2008,15928.233,0,483.87506
Thailand,THA,2009,16399.477,0,515.94104
Thailand,THA,2010,17402.34,0,502.49377
Thailand,THA,2011,17614.732,0,630.8104
Thailand,THA,2012,18684.562,0,732.1204
Thailand,THA,2013,18654.275,0,748.7945
Thailand,THA,2014,19053.686,0,847.5946
Thailand,THA,2015,19400.998,0,848.6594
Thailand,THA,2016,19624.422,0,946.24567
Thailand,THA,2017,19741.904,0,1106.2725
Thailand,THA,2018,20049.502,0,1366.3807
Thailand,THA,2019,19884.803,0,1486.6448
Thailand,THA,2020,18325.242,0,1377.5018
Thailand,THA,2021,18412.871,,1410.1327
Trinidad and Tobago,TTO,1965,36216.195,0,0
Trinidad and Tobago,TTO,1966,37955.98,0,0
Trinidad and Tobago,TTO,1967,39906.152,0,0
Trinidad and Tobago,TTO,1968,40626.06,0,0
Trinidad and Tobago,TTO,1969,41426.875,0,0
Trinidad and Tobago,TTO,1970,45182.01,0,0
Trinidad and Tobago,TTO,1971,45042.35,0,111.712135
Trinidad and Tobago,TTO,1972,61332.45,0,110.28872
Trinidad and Tobago,TTO,1973,60049.047,0,90.17839
Trinidad and Tobago,TTO,1974,57084.58,0,76.71366
Trinidad and Tobago,TTO,1975,45389.24,0,69.657715
Trinidad and Tobago,TTO,1976,50400.58,0,56.806007
Trinidad and Tobago,TTO,1977,51749.11,0,67.87566
Trinidad and Tobago,TTO,1978,51381.125,0,84.42132
Trinidad and Tobago,TTO,1979,44745.46,0,83.226326
Trinidad and Tobago,TTO,1980,42441.043,0,73.588684
Trinidad and Tobago,TTO,1981,44254.82,0,53.07761
Trinidad and Tobago,TTO,1982,51338.73,0,49.656628
Trinidad and Tobago,TTO,1983,49489.734,0,43.60645
Trinidad and Tobago,TTO,1984,48233.973,0,35.027252
Trinidad and Tobago,TTO,1985,49215.2,0,45.230793
Trinidad and Tobago,TTO,1986,50451.8,0,68.23319
Trinidad and Tobago,TTO,1987,47029.92,0,80.35946
Trinidad and Tobago,TTO,1988,51153.727,0,69.24866
Trinidad and Tobago,TTO,1989,49862.938,0,66.069435
Trinidad and Tobago,TTO,1990,54875.34,0,78.13374
Trinidad and Tobago,TTO,1991,54307.57,0,62.53173
Trinidad and Tobago,TTO,1992,57059.77,0,74.496826
Trinidad and Tobago,TTO,1993,59759.973,0,69.07504
Trinidad and Tobago,TTO,1994,62963.777,0,78.49276
Trinidad and Tobago,TTO,1995,67949.625,0,80.5477
Trinidad and Tobago,TTO,1996,76704.555,0,41.317013
Trinidad and Tobago,TTO,1997,76406.71,0,43.590225
Trinidad and Tobago,TTO,1998,77298.47,0,43.44511
Trinidad and Tobago,TTO,1999,85626.12,0,43.29828
Trinidad and Tobago,TTO,2000,89153.98,0,48.20524
Trinidad and Tobago,TTO,2001,95718.88,0,70.553
Trinidad and Tobago,TTO,2002,103311.44,0,63.747906
Trinidad and Tobago,TTO,2003,115214.34,0,31.502092
Trinidad and Tobago,TTO,2004,125971.29,0,58.551117
Trinidad and Tobago,TTO,2005,134296.75,0,56.18603
Trinidad and Tobago,TTO,2006,155961.05,0,65.824684
Trinidad and Tobago,TTO,2007,159920.34,0,49.673454
Trinidad and Tobago,TTO,2008,156665.95,0,52.160618
Trinidad and Tobago,TTO,2009,154438.44,0,50.32344
Trinidad and Tobago,TTO,2010,165822.61,0,7.8785605
Trinidad and Tobago,TTO,2011,161731.73,0,7.785487
Trinidad and Tobago,TTO,2012,158062.61,0,7.670849
Trinidad and Tobago,TTO,2013,159838.86,0,7.5771723
Trinidad and Tobago,TTO,2014,157927.8,0,8.38697
